"","ANO4","TRIMESTRE","REGION","AGLOMERADO","PONDERA","CH04","P21","PP04B_COD","CH06","ESTADO","CAT_OCUP","CAT_INAC","INTENSI","PP03J","PP04D_COD"
"1982",2024,1,41,8,302,2,0,"",17,3,0,7,NA,NA,""
"1983",2024,1,41,8,302,2,0,"",14,3,0,7,NA,NA,""
"1984",2024,1,41,8,302,1,0,"",9,4,0,7,NA,NA,""
"1985",2024,1,41,8,302,2,0,"",5,4,0,5,NA,NA,""
"1986",2024,1,41,8,302,1,0,"",3,4,0,5,NA,NA,""
"1987",2024,1,1,32,1332,2,430000,"4501",40,1,3,0,2,2,"10333"
"1988",2024,1,1,32,1332,2,170000,"1009",20,1,3,0,2,2,"30314"
"1989",2024,1,1,32,1332,1,0,"",74,3,0,7,NA,NA,""
"1990",2024,1,1,32,1810,2,0,"",79,3,0,1,NA,NA,""
"1991",2024,1,1,32,1148,1,0,"8501",72,1,3,0,2,2,"20332"
"1992",2024,1,1,32,1781,2,8e+05,"8600",52,1,3,0,2,1,"10203"
"1993",2024,1,1,32,1781,1,6e+05,"6200",49,1,3,0,2,1,"81332"
"1994",2024,1,1,32,1781,1,0,"",15,3,0,3,NA,NA,""
"1995",2024,1,1,32,1487,1,0,"",64,3,0,4,NA,NA,""
"1996",2024,1,1,33,2374,1,0,"",74,3,0,1,NA,NA,""
"1997",2024,1,1,33,2374,1,-9,"8401",22,1,3,0,3,2,"48313"
"1998",2024,1,1,33,2374,1,-9,"4000",20,1,2,0,2,2,"72113"
"1999",2024,1,1,33,3707,2,80000,"9700",47,1,3,0,1,1,"55314"
"2000",2024,1,1,33,3707,2,0,"",20,2,3,0,NA,NA,""
"2001",2024,1,1,33,3707,2,0,"",13,3,0,3,NA,NA,""
"2002",2024,1,1,33,3707,1,0,"",11,3,0,3,NA,NA,""
"2003",2024,1,1,33,1943,2,0,"",86,3,0,1,NA,NA,""
"2004",2024,1,1,33,1943,1,0,"",90,3,0,1,NA,NA,""
"2005",2024,1,41,7,219,1,650000,"4903",54,1,3,0,3,2,"34323"
"2006",2024,1,41,7,219,2,2e+05,"9602",53,1,1,0,3,2,"5002"
"2007",2024,1,41,7,219,2,0,"",15,3,0,3,NA,NA,""
"2008",2024,1,40,29,302,2,0,"",62,3,0,1,NA,NA,""
"2009",2024,1,40,29,302,1,44000,"5601",27,1,3,0,1,1,"53314"
"2010",2024,1,1,33,2222,2,0,"",77,3,0,1,NA,NA,""
"2011",2024,1,1,33,2362,1,7e+05,"7500",42,1,3,0,2,2,"80323"
"2012",2024,1,43,3,343,2,54000,"9700",63,1,3,0,1,1,"57314"
"2013",2024,1,43,3,376,1,0,"",52,2,3,0,NA,NA,""
"2014",2024,1,43,3,376,1,0,"",65,2,2,0,NA,NA,""
"2015",2024,1,43,3,376,1,1e+05,"8101",24,1,3,0,1,1,"56314"
"2016",2024,1,43,3,365,2,0,"",63,3,0,4,NA,NA,""
"2017",2024,1,43,3,390,2,0,"",86,3,0,1,NA,NA,""
"2018",2024,1,43,6,130,1,0,"",65,3,0,4,NA,NA,""
"2019",2024,1,43,6,141,2,90000,"9700",43,1,3,0,2,2,"55314"
"2020",2024,1,43,6,141,1,0,"",24,3,0,7,NA,NA,""
"2021",2024,1,43,6,141,1,0,"",14,3,0,3,NA,NA,""
"2022",2024,1,43,6,141,1,0,"",10,3,0,3,NA,NA,""
"2023",2024,1,44,20,595,1,380000,"8401",38,1,3,0,3,2,"48333"
"2024",2024,1,44,20,595,2,350000,"8401",27,1,3,0,2,2,"48313"
"2025",2024,1,44,20,595,1,0,"",14,3,0,3,NA,NA,""
"2026",2024,1,44,20,595,2,0,"",9,4,0,3,NA,NA,""
"2027",2024,1,40,29,349,2,-9,"6500",54,1,2,0,3,2,"30133"
"2028",2024,1,40,29,349,1,-9,"6400",56,1,2,0,2,2,"30133"
"2029",2024,1,40,29,349,1,350000,"4807",27,1,3,0,2,2,"81332"
"2030",2024,1,40,29,349,2,0,"",82,3,0,1,NA,NA,""
"2031",2024,1,44,31,275,1,420000,"5601",43,1,3,0,3,2,"53313"
"2032",2024,1,44,31,275,2,0,"",33,3,0,4,NA,NA,""
"2033",2024,1,44,31,275,1,0,"",4,4,0,5,NA,NA,""
"2034",2024,1,44,31,113,1,0,"4903",64,1,2,0,4,2,"34123"
"2035",2024,1,44,31,113,2,4e+05,"2601",60,1,3,0,4,2,"80313"
"2036",2024,1,44,31,231,2,7e+05,"4000",35,1,3,0,2,2,"10333"
"2037",2024,1,44,31,231,1,0,"",35,2,3,0,NA,NA,""
"2038",2024,1,44,31,231,1,0,"",5,4,0,5,NA,NA,""
"2039",2024,1,44,31,231,2,0,"",10,3,0,3,NA,NA,""
"2040",2024,1,43,4,974,1,3e+05,"8509",34,1,2,0,2,2,"41132"
"2041",2024,1,43,4,778,2,0,"",66,3,0,1,NA,NA,""
"2042",2024,1,43,4,778,1,0,"",67,3,0,1,NA,NA,""
"2043",2024,1,43,4,666,1,6e+05,"7500",29,1,3,0,2,2,"36333"
"2044",2024,1,43,4,666,2,320000,"7900",30,1,3,0,2,2,"30332"
"2045",2024,1,43,38,169,2,0,"",39,3,0,4,NA,NA,""
"2046",2024,1,43,38,169,1,0,"",2,4,0,5,NA,NA,""
"2047",2024,1,43,38,169,1,0,"",2,4,0,5,NA,NA,""
"2048",2024,1,43,38,169,1,0,"",44,2,3,0,NA,NA,""
"2049",2024,1,43,38,169,2,0,"",13,3,0,3,NA,NA,""
"2050",2024,1,43,13,703,1,180000,"8509",34,1,2,0,2,2,"41132"
"2051",2024,1,43,36,278,2,230000,"8401",23,1,3,0,2,2,"58313"
"2052",2024,1,43,36,278,2,0,"",3,4,0,5,NA,NA,""
"2053",2024,1,43,5,522,2,360000,"8501",37,1,3,0,4,2,"41312"
"2054",2024,1,43,34,297,2,750000,"8501",45,1,3,0,1,1,"41312"
"2055",2024,1,43,34,297,2,80000,"9700",18,1,3,0,2,2,"57314"
"2056",2024,1,43,34,297,2,0,"",16,3,0,3,NA,NA,""
"2057",2024,1,43,34,466,2,260000,"8501",49,1,3,0,2,2,"41312"
"2058",2024,1,43,34,466,2,0,"",83,3,0,1,NA,NA,""
"2059",2024,1,43,34,735,1,150000,"4903",76,1,2,0,2,2,"34123"
"2060",2024,1,43,34,1413,2,0,"",74,3,0,1,NA,NA,""
"2061",2024,1,43,34,903,2,0,"",77,3,0,1,NA,NA,""
"2062",2024,1,43,34,903,1,0,"",79,3,0,1,NA,NA,""
"2063",2024,1,43,34,834,1,-9,"48",29,1,3,0,3,2,"10333"
"2064",2024,1,43,34,834,2,-9,"7900",29,1,2,0,2,2,"54132"
"2065",2024,1,43,2,1094,2,180000,"8501",55,1,3,0,2,2,"56314"
"2066",2024,1,43,2,1094,1,-9,"4903",62,1,3,0,3,2,"34323"
"2067",2024,1,43,2,1094,1,-9,"4903",30,1,3,0,3,2,"34323"
"2068",2024,1,41,7,355,1,0,"",3,4,0,5,NA,NA,""
"2069",2024,1,41,7,355,2,0,"",14,3,0,3,NA,NA,""
"2070",2024,1,41,7,355,2,0,"",12,3,0,3,NA,NA,""
"2071",2024,1,41,7,415,1,0,"",62,3,0,2,NA,NA,""
"2072",2024,1,42,10,567,1,0,"",43,2,2,0,NA,NA,""
"2073",2024,1,42,10,567,2,120000,"4803",27,1,3,0,1,2,"30314"
"2074",2024,1,42,10,567,1,0,"",10,3,0,3,NA,NA,""
"2075",2024,1,42,10,567,2,0,"",8,4,0,3,NA,NA,""
"2076",2024,1,42,10,475,1,4e+05,"4904",57,1,3,0,4,2,"34323"
"2077",2024,1,42,10,475,2,-9,"4811",67,1,2,0,2,2,"30113"
"2078",2024,1,40,29,749,1,230000,"8600",50,1,3,0,2,2,"10313"
"2079",2024,1,40,29,749,2,240000,"9602",51,1,2,0,2,2,"57113"
"2080",2024,1,40,29,749,2,0,"",15,3,0,3,NA,NA,""
"2081",2024,1,40,29,749,2,0,"",10,3,0,3,NA,NA,""
"2082",2024,1,44,20,172,1,4e+05,"4808",38,1,3,0,3,2,"32314"
"2083",2024,1,44,20,151,1,0,"",61,3,0,1,NA,NA,""
"2084",2024,1,44,20,151,2,0,"",66,3,0,1,NA,NA,""
"2085",2024,1,44,20,151,1,-9,"9999",44,1,3,0,1,2,"72313"
"2086",2024,1,1,33,1113,2,0,"",76,3,0,6,NA,NA,""
"2087",2024,1,1,33,1113,1,0,"",37,2,2,0,NA,NA,""
"2088",2024,1,43,3,301,2,0,"",63,3,0,1,NA,NA,""
"2089",2024,1,40,22,160,1,-9,"4903",53,1,3,0,2,2,"34323"
"2090",2024,1,40,22,160,2,-9,"4903",51,1,3,0,2,2,"10333"
"2091",2024,1,40,22,160,2,0,"",20,3,0,3,NA,NA,""
"2092",2024,1,40,22,160,1,3e+05,"4903",30,1,3,0,2,2,"10333"
"2093",2024,1,40,22,68,1,0,"",73,3,0,1,NA,NA,""
"2094",2024,1,40,22,122,1,6e+05,"4501",37,1,2,0,4,2,"30113"
"2095",2024,1,40,22,158,1,0,"",79,3,0,1,NA,NA,""
"2096",2024,1,40,22,158,2,0,"",76,3,0,4,NA,NA,""
"2097",2024,1,40,22,158,2,150000,"5202",19,1,3,0,1,1,"47313"
"2098",2024,1,40,22,158,1,2e+05,"4000",23,1,3,0,2,2,"72313"
"2099",2024,1,43,38,162,2,360000,"8600",41,1,3,0,2,2,"40202"
"2100",2024,1,43,38,178,1,650000,"2400",31,1,3,0,3,2,"80323"
"2101",2024,1,43,38,178,2,20000,"9000",29,1,2,0,1,1,"50132"
"2102",2024,1,43,38,178,2,0,"",-1,4,0,5,NA,NA,""
"2103",2024,1,42,27,619,2,0,"",15,3,0,3,NA,NA,""
"2104",2024,1,42,27,619,2,0,"",12,3,0,3,NA,NA,""
"2105",2024,1,42,27,619,2,0,"",10,3,0,3,NA,NA,""
"2106",2024,1,42,27,619,1,0,"",4,4,0,5,NA,NA,""
"2107",2024,1,42,27,250,1,0,"",61,3,0,1,NA,NA,""
"2108",2024,1,42,27,250,2,0,"",59,3,0,4,NA,NA,""
"2109",2024,1,42,27,90,2,60000,"9700",42,1,3,0,2,2,"55314"
"2110",2024,1,42,27,90,2,0,"",21,3,0,4,NA,NA,""
"2111",2024,1,42,27,90,1,0,"",16,3,0,3,NA,NA,""
"2112",2024,1,42,27,90,1,2e+05,"2309",24,1,3,0,2,2,"36314"
"2113",2024,1,42,27,90,1,0,"",2,4,0,5,NA,NA,""
"2114",2024,1,42,26,156,2,0,"",85,3,0,1,NA,NA,""
"2115",2024,1,42,26,145,1,0,"",77,3,0,1,NA,NA,""
"2116",2024,1,42,26,145,2,0,"",71,3,0,4,NA,NA,""
"2117",2024,1,43,3,419,2,0,"",70,3,0,1,NA,NA,""
"2118",2024,1,43,3,419,1,-9,"4501",47,1,3,0,2,2,"30332"
"2119",2024,1,40,23,179,2,70000,"4803",58,1,2,0,3,2,"30113"
"2120",2024,1,42,27,543,1,342000,"4000",43,1,3,0,3,2,"80313"
"2121",2024,1,43,2,1094,1,-9,"4000",22,1,3,0,2,1,"72313"
"2122",2024,1,43,2,1094,1,0,"",7,4,0,3,NA,NA,""
"2123",2024,1,43,2,1045,1,-9,"4000",50,1,3,0,1,2,"72314"
"2124",2024,1,43,2,1045,2,0,"",55,3,0,4,NA,NA,""
"2125",2024,1,43,2,1045,1,0,"",23,2,3,0,NA,NA,""
"2126",2024,1,43,2,1045,1,0,"",20,3,0,3,NA,NA,""
"2127",2024,1,43,2,1045,1,0,"",14,3,0,3,NA,NA,""
"2128",2024,1,43,2,676,1,6e+05,"4803",45,1,3,0,3,2,"30313"
"2129",2024,1,43,2,676,2,3e+05,"4803",49,1,3,0,3,2,"30314"
"2130",2024,1,43,2,676,2,0,"",14,3,0,3,NA,NA,""
"2131",2024,1,43,2,676,2,0,"",19,3,0,3,NA,NA,""
"2132",2024,1,44,9,264,1,0,"",69,3,0,1,NA,NA,""
"2133",2024,1,44,9,264,2,0,"",66,3,0,1,NA,NA,""
"2134",2024,1,43,34,477,1,-9,"4803",57,1,2,0,3,2,"30113"
"2135",2024,1,43,34,477,2,0,"",53,3,0,4,NA,NA,""
"2136",2024,1,43,34,477,1,0,"",18,3,0,7,NA,NA,""
"2137",2024,1,43,34,573,1,250000,"4502",40,1,2,0,2,2,"82113"
"2138",2024,1,43,34,573,2,3e+05,"8509",30,1,2,0,1,1,"41112"
"2139",2024,1,40,29,461,2,0,"",45,3,0,4,NA,NA,""
"2140",2024,1,40,29,461,2,0,"",18,3,0,7,NA,NA,""
"2141",2024,1,40,29,461,1,0,"",13,3,0,3,NA,NA,""
"2142",2024,1,40,29,461,2,0,"",3,4,0,5,NA,NA,""
"2143",2024,1,40,29,339,2,0,"",85,3,0,1,NA,NA,""
"2144",2024,1,40,29,469,1,3e+05,"6400",27,1,3,0,1,2,"20313"
"2145",2024,1,40,29,469,1,5e+05,"4805",45,1,3,0,3,2,"36323"
"2146",2024,1,40,29,469,1,4e+05,"9602",25,1,2,0,3,2,"57113"
"2147",2024,1,40,29,469,2,0,"",48,3,0,4,NA,NA,""
"2148",2024,1,40,29,469,2,0,"",14,3,0,3,NA,NA,""
"2149",2024,1,40,29,469,2,0,"",12,3,0,3,NA,NA,""
"2150",2024,1,40,29,469,1,0,"",8,4,0,3,NA,NA,""
"2151",2024,1,40,29,505,2,230000,"8401",33,1,3,0,1,1,"10203"
"2152",2024,1,44,91,120,1,0,"",71,3,0,1,NA,NA,""
"2153",2024,1,44,91,120,2,-9,"6900",34,1,2,0,3,2,"11131"
"2154",2024,1,44,91,183,2,8e+05,"8401",36,1,3,0,2,2,"11331"
"2155",2024,1,44,91,183,1,0,"",10,3,0,3,NA,NA,""
"2156",2024,1,44,91,124,2,4e+05,"9200",38,1,3,0,2,2,"10332"
"2157",2024,1,43,38,178,1,0,"",11,3,0,3,NA,NA,""
"2158",2024,1,43,38,178,2,0,"",9,4,0,3,NA,NA,""
"2159",2024,1,43,38,166,1,0,"",64,3,0,1,NA,NA,""
"2160",2024,1,43,38,166,2,0,"",66,3,0,1,NA,NA,""
"2161",2024,1,43,38,118,2,170000,"8509",63,1,3,0,4,2,"41332"
"2162",2024,1,43,38,117,2,0,"",60,3,0,1,NA,NA,""
"2163",2024,1,41,15,282,2,0,"",86,3,0,1,NA,NA,""
"2164",2024,1,41,15,282,2,0,"",88,3,0,1,NA,NA,""
"2165",2024,1,43,4,847,2,350000,"8501",34,1,3,0,2,2,"41312"
"2166",2024,1,43,4,847,1,4e+05,"2500",34,1,3,0,2,2,"10333"
"2167",2024,1,43,4,847,2,0,"",4,4,0,5,NA,NA,""
"2168",2024,1,43,4,739,2,0,"",75,3,0,4,NA,NA,""
"2169",2024,1,44,31,101,1,390000,"3800",54,1,3,0,2,2,"56323"
"2170",2024,1,44,31,101,2,60000,"9700",53,1,3,0,2,2,"55314"
"2171",2024,1,44,31,101,2,2e+05,"1009",23,1,3,0,2,2,"30314"
"2172",2024,1,44,31,456,1,-9,"6400",23,1,3,0,2,2,"10333"
"2173",2024,1,44,31,456,2,145000,"8509",22,1,3,0,1,1,"41313"
"2174",2024,1,42,27,543,2,0,"",44,3,0,4,NA,NA,""
"2175",2024,1,42,27,543,1,0,"",11,3,0,3,NA,NA,""
"2176",2024,1,42,27,543,1,0,"",16,3,0,7,NA,NA,""
"2177",2024,1,43,5,466,1,460000,"3600",23,1,3,0,2,1,"10333"
"2178",2024,1,43,5,332,1,1e+06,"9401",70,1,3,0,3,2,"20331"
"2179",2024,1,43,5,332,2,0,"",68,3,0,1,NA,NA,""
"2180",2024,1,43,5,332,1,0,"",33,2,3,0,NA,NA,""
"2181",2024,1,43,36,149,1,0,"",52,3,0,7,NA,NA,""
"2182",2024,1,43,36,149,2,0,"",50,3,0,4,NA,NA,""
"2183",2024,1,43,36,149,1,0,"",30,3,0,7,NA,NA,""
"2184",2024,1,1,32,1342,2,0,"",36,3,0,2,NA,NA,""
"2185",2024,1,1,32,1342,1,0,"",45,3,0,3,NA,NA,""
"2186",2024,1,43,2,1188,2,160000,"9700",62,1,3,0,2,2,"57313"
"2187",2024,1,43,2,1188,1,-9,"9301",30,1,1,0,3,2,"6001"
"2188",2024,1,43,5,286,2,0,"",77,3,0,1,NA,NA,""
"2189",2024,1,1,33,1657,2,850000,"4811",30,1,3,0,3,2,"81202"
"2190",2024,1,1,33,362,1,3e+05,"2500",49,1,3,0,3,2,"80313"
"2191",2024,1,43,34,580,1,-9,"1001",63,1,3,0,3,2,"80313"
"2192",2024,1,43,34,580,2,240000,"5601",50,1,3,0,3,1,"53314"
"2193",2024,1,43,34,580,1,-9,"4502",18,1,3,0,3,2,"82313"
"2194",2024,1,43,34,486,1,5e+05,"1001",50,1,1,0,3,2,"7001"
"2195",2024,1,43,34,486,2,5e+05,"1001",51,1,1,0,2,2,"7001"
"2196",2024,1,43,34,486,1,0,"",15,3,0,3,NA,NA,""
"2197",2024,1,43,34,537,2,0,"",25,3,0,4,NA,NA,""
"2198",2024,1,43,34,537,2,40000,"1001",31,1,3,0,1,1,"80313"
"2199",2024,1,43,34,537,2,0,"",4,4,0,5,NA,NA,""
"2200",2024,1,43,34,537,1,0,"",7,4,0,3,NA,NA,""
"2201",2024,1,43,34,537,2,0,"",10,3,0,3,NA,NA,""
"2202",2024,1,43,34,537,2,120000,"1001",32,1,3,0,2,2,"80313"
"2203",2024,1,43,34,476,1,4e+05,"4502",61,1,2,0,3,2,"82113"
"2204",2024,1,43,34,476,2,0,"",58,3,0,4,NA,NA,""
"2205",2024,1,43,34,476,1,0,"",20,3,0,7,NA,NA,""
"2206",2024,1,43,34,1095,2,420000,"8401",36,1,3,0,3,2,"48313"
"2207",2024,1,43,34,1095,2,0,"",10,3,0,3,NA,NA,""
"2208",2024,1,44,91,124,1,0,"",20,3,0,3,NA,NA,""
"2209",2024,1,44,91,124,2,0,"",9,4,0,3,NA,NA,""
"2210",2024,1,44,91,296,2,550000,"8401",43,1,3,0,2,2,"40333"
"2211",2024,1,44,91,296,2,0,"",14,3,0,3,NA,NA,""
"2212",2024,1,44,91,296,1,0,"",6,4,0,3,NA,NA,""
"2213",2024,1,44,91,192,1,3e+05,"8501",43,1,3,0,2,2,"56314"
"2214",2024,1,44,91,192,2,3e+05,"8501",37,1,3,0,2,2,"10333"
"2215",2024,1,44,91,130,1,430000,"4805",59,1,3,0,3,2,"30333"
"2216",2024,1,41,8,226,2,2e+05,"9700",37,1,3,0,2,2,"40312"
"2217",2024,1,41,8,226,2,0,"",13,3,0,3,NA,NA,""
"2218",2024,1,41,8,226,2,0,"",6,4,0,3,NA,NA,""
"2219",2024,1,41,8,269,2,0,"",64,3,0,4,NA,NA,""
"2220",2024,1,41,8,269,1,0,"",34,3,0,4,NA,NA,""
"2221",2024,1,41,8,269,2,0,"",61,3,0,6,NA,NA,""
"2222",2024,1,41,8,269,2,0,"",64,3,0,6,NA,NA,""
"2223",2024,1,40,18,306,2,160000,"8501",30,1,3,0,4,2,"56314"
"2224",2024,1,40,18,306,1,0,"",11,3,0,3,NA,NA,""
"2225",2024,1,40,18,211,2,3e+05,"8600",42,1,3,0,2,2,"40331"
"2226",2024,1,44,31,456,1,0,"",21,3,0,7,NA,NA,""
"2227",2024,1,44,31,280,1,0,"",51,2,2,0,NA,NA,""
"2228",2024,1,44,31,280,2,2e+05,"1400",51,1,2,0,1,2,"82123"
"2229",2024,1,44,31,280,1,0,"",26,3,0,3,NA,NA,""
"2230",2024,1,44,31,280,2,0,"",21,3,0,3,NA,NA,""
"2231",2024,1,44,31,136,1,0,"",87,3,0,1,NA,NA,""
"2232",2024,1,44,31,136,2,0,"",83,3,0,4,NA,NA,""
"2233",2024,1,44,31,136,2,4e+05,"8501",45,1,3,0,2,2,"41332"
"2234",2024,1,44,31,136,1,0,"",15,3,0,3,NA,NA,""
"2235",2024,1,44,31,107,1,1e+06,"7100",49,1,3,0,2,2,"72331"
"2236",2024,1,44,31,107,2,9e+05,"4807",48,1,1,0,2,2,"5002"
"2237",2024,1,44,31,107,2,0,"",18,3,0,3,NA,NA,""
"2238",2024,1,44,31,199,2,1500000,"8600",38,1,3,0,3,2,"41312"
"2239",2024,1,44,31,199,1,0,"8200",31,1,3,0,3,2,"5001"
"2240",2024,1,44,31,199,1,92500,"8401",19,1,3,0,3,2,"48313"
"2241",2024,1,44,31,199,2,0,"",19,3,0,3,NA,NA,""
"2242",2024,1,44,31,199,2,0,"",14,3,0,3,NA,NA,""
"2243",2024,1,1,33,362,2,173000,"9700",51,1,3,0,2,2,"55314"
"2244",2024,1,43,38,162,1,210000,"2400",35,1,3,0,3,2,"80323"
"2245",2024,1,43,38,162,2,0,"",33,3,0,4,NA,NA,""
"2246",2024,1,43,38,162,2,0,"",11,3,0,3,NA,NA,""
"2247",2024,1,43,38,162,1,0,"",4,4,0,5,NA,NA,""
"2248",2024,1,43,38,198,1,4e+05,"6200",61,1,2,0,3,2,"81133"
"2249",2024,1,43,38,198,2,25000,"1009",56,1,2,0,1,2,"80113"
"2250",2024,1,43,38,198,2,0,"",86,3,0,1,NA,NA,""
"2251",2024,1,43,4,1092,1,350000,"6200",61,1,3,0,2,2,"81331"
"2252",2024,1,43,4,1092,2,0,"",90,3,0,7,NA,NA,""
"2253",2024,1,1,33,3259,2,-9,"8509",44,1,2,0,3,2,"41112"
"2254",2024,1,1,33,3259,1,0,"",15,3,0,3,NA,NA,""
"2255",2024,1,1,33,3259,1,0,"",9,4,0,3,NA,NA,""
"2256",2024,1,1,33,3259,2,0,"",7,4,0,3,NA,NA,""
"2257",2024,1,1,33,2142,1,-9,"1003",42,1,3,0,4,2,"34323"
"2258",2024,1,1,33,2142,1,7000,"8800",50,1,3,0,4,2,"41313"
"2259",2024,1,1,33,2142,2,0,"",19,3,0,3,NA,NA,""
"2260",2024,1,43,34,682,1,350000,"1001",39,1,3,0,2,2,"80313"
"2261",2024,1,43,34,682,2,0,"",28,3,0,3,NA,NA,""
"2262",2024,1,43,34,682,2,0,"",-1,4,0,5,NA,NA,""
"2263",2024,1,43,38,118,2,0,"",62,3,0,3,NA,NA,""
"2264",2024,1,43,38,118,2,0,"",18,3,0,3,NA,NA,""
"2265",2024,1,43,38,118,1,96000,"3800",47,1,3,0,3,2,"82313"
"2266",2024,1,43,38,118,1,-9,"6900",36,1,3,0,2,2,"72312"
"2267",2024,1,1,33,1614,2,190000,"9100",35,1,3,0,4,2,"56314"
"2268",2024,1,1,33,1614,2,0,"",10,3,0,3,NA,NA,""
"2269",2024,1,1,33,1614,1,0,"",8,4,0,3,NA,NA,""
"2270",2024,1,1,33,1614,2,0,"",7,4,0,3,NA,NA,""
"2271",2024,1,40,25,116,1,0,"",71,3,0,1,NA,NA,""
"2272",2024,1,42,10,617,2,50000,"8600",50,1,2,0,4,1,"40113"
"2273",2024,1,42,10,617,1,120000,"4000",42,1,3,0,1,1,"72314"
"2274",2024,1,40,25,233,2,0,"",41,3,0,4,NA,NA,""
"2275",2024,1,40,25,233,1,190000,"8600",44,1,3,0,2,2,"44313"
"2276",2024,1,40,25,233,1,0,"",10,3,0,3,NA,NA,""
"2277",2024,1,40,25,233,1,0,"",7,4,0,3,NA,NA,""
"2278",2024,1,40,18,211,1,190000,"8600",51,1,3,0,2,2,"40312"
"2279",2024,1,40,18,211,2,0,"",9,4,0,3,NA,NA,""
"2280",2024,1,40,18,211,1,0,"",5,4,0,5,NA,NA,""
"2281",2024,1,1,33,1962,1,0,"",78,3,0,1,NA,NA,""
"2282",2024,1,1,33,1962,2,0,"",80,3,0,1,NA,NA,""
"2283",2024,1,1,33,487,2,0,"",86,3,0,1,NA,NA,""
"2284",2024,1,43,38,227,2,0,"",85,3,0,1,NA,NA,""
"2285",2024,1,43,38,159,1,-9,"6900",48,1,2,0,3,2,"20131"
"2286",2024,1,43,38,159,2,-9,"8600",47,1,2,0,2,2,"40111"
"2287",2024,1,43,38,159,2,0,"",16,3,0,3,NA,NA,""
"2288",2024,1,43,38,159,2,0,"",8,4,0,3,NA,NA,""
"2289",2024,1,43,13,1009,1,2e+05,"8000",34,1,3,0,3,2,"47333"
"2290",2024,1,43,13,1009,2,0,"",28,3,0,4,NA,NA,""
"2291",2024,1,43,13,1009,1,0,"",9,4,0,3,NA,NA,""
"2292",2024,1,43,13,1009,1,0,"",7,4,0,3,NA,NA,""
"2293",2024,1,43,13,1009,2,0,"",6,4,0,3,NA,NA,""
"2294",2024,1,43,13,1026,1,1e+06,"6900",45,1,2,0,2,2,"11131"
"2295",2024,1,43,13,587,2,0,"",18,3,0,3,NA,NA,""
"2296",2024,1,44,31,206,2,580000,"8501",32,1,3,0,2,2,"41312"
"2297",2024,1,44,31,206,1,0,"",10,3,0,3,NA,NA,""
"2298",2024,1,44,31,206,2,0,"",8,4,0,3,NA,NA,""
"2299",2024,1,40,25,454,1,180000,"4000",51,1,3,0,2,2,"36333"
"2300",2024,1,40,25,454,2,0,"",48,3,0,4,NA,NA,""
"2301",2024,1,40,25,454,1,0,"",17,3,0,3,NA,NA,""
"2302",2024,1,40,25,454,2,0,"",23,3,0,3,NA,NA,""
"2303",2024,1,43,3,375,1,0,"",85,3,0,1,NA,NA,""
"2304",2024,1,43,3,375,2,0,"",81,3,0,4,NA,NA,""
"2305",2024,1,43,3,381,1,-9,"4803",55,1,3,0,3,2,"30313"
"2306",2024,1,43,3,381,2,120000,"9700",46,1,3,0,1,1,"55314"
"2307",2024,1,43,3,381,1,-9,"4803",25,1,3,0,3,2,"30313"
"2308",2024,1,43,3,381,1,0,"",20,3,0,3,NA,NA,""
"2309",2024,1,43,3,396,1,6e+05,"4000",29,1,3,0,4,2,"90323"
"2310",2024,1,43,3,396,2,0,"",30,3,0,4,NA,NA,""
"2311",2024,1,43,3,396,1,0,"",12,3,0,3,NA,NA,""
"2312",2024,1,43,3,396,1,0,"",8,4,0,3,NA,NA,""
"2313",2024,1,43,3,396,2,0,"",4,4,0,5,NA,NA,""
"2314",2024,1,1,33,2142,2,-9,"5601",19,1,3,0,2,2,"53333"
"2315",2024,1,43,4,1426,2,-9,"6900",31,1,2,0,2,2,"11131"
"2316",2024,1,43,4,1426,1,-9,"4807",39,1,3,0,3,2,"7001"
"2317",2024,1,43,4,1426,1,0,"",1,4,0,5,NA,NA,""
"2318",2024,1,43,4,937,2,0,"6300",21,1,2,0,1,1,"31133"
"2319",2024,1,44,31,115,2,4e+05,"8600",60,1,3,0,2,2,"10333"
"2320",2024,1,44,31,115,2,70000,"9700",37,1,3,0,2,2,"57313"
"2321",2024,1,44,31,115,1,3e+05,"9301",36,1,3,0,3,2,"20333"
"2322",2024,1,44,31,115,2,0,"",15,3,0,3,NA,NA,""
"2323",2024,1,44,31,115,1,0,"",12,3,0,3,NA,NA,""
"2324",2024,1,44,31,245,1,5e+05,"102",34,1,3,0,2,2,"61313"
"2325",2024,1,44,31,245,2,6e+05,"4807",33,1,3,0,3,2,"10333"
"2326",2024,1,44,31,245,1,0,"",11,3,0,3,NA,NA,""
"2327",2024,1,44,31,245,2,0,"",6,4,0,3,NA,NA,""
"2328",2024,1,44,31,245,2,0,"",5,4,0,5,NA,NA,""
"2329",2024,1,1,33,1339,1,7e+05,"1001",45,1,3,0,2,2,"10333"
"2330",2024,1,1,33,1339,2,250000,"8501",39,1,3,0,4,2,"41312"
"2331",2024,1,44,17,226,1,340000,"4000",23,1,3,0,3,2,"72313"
"2332",2024,1,40,18,167,2,0,"",66,3,0,1,NA,NA,""
"2333",2024,1,40,18,167,2,1e+05,"8501",27,1,3,0,1,1,"41332"
"2334",2024,1,40,18,258,2,0,"",12,3,0,3,NA,NA,""
"2335",2024,1,40,18,258,1,0,"",11,3,0,3,NA,NA,""
"2336",2024,1,40,18,258,1,170000,"4904",49,1,2,0,2,1,"34123"
